date,mine_id,item_id,supplier_id,weather_state,next_day_stockout,predicted_stockout_proba_next_day,predicted_stockout_flag_next_day,decision_alert_level
2025-01-04,M01,I04,S04,clear,0,3.032366e-06,0,low
2025-01-05,M01,I04,S04,cloudy,0,2.2049046e-06,0,low
2025-01-06,M01,I04,S04,clear,0,1.1721188e-06,0,low
2025-01-07,M01,I04,S04,clear,0,2.0307539e-06,0,low
2025-01-08,M01,I04,S04,clear,0,1.661627e-06,0,low
2025-01-09,M01,I04,S04,white_wind,0,4.8633974e-06,0,low
2025-01-10,M01,I04,S04,white_wind,0,1.4048625e-06,0,low
2025-01-11,M01,I04,S04,clear,0,1.9825013e-06,0,low
2025-01-12,M01,I04,S04,clear,0,2.374499e-06,0,low
2025-01-13,M01,I04,S04,clear,0,3.2981686e-06,0,low
2025-01-14,M01,I04,S04,cloudy,0,6.209509e-07,0,low
2025-01-15,M01,I04,S04,clear,0,2.620054e-06,0,low
2025-01-16,M01,I04,S04,clear,0,1.2973886e-06,0,low
2025-01-17,M01,I04,S04,clear,0,3.8810567e-06,0,low
2025-01-18,M01,I04,S04,cloudy,0,1.6772309e-06,0,low
2025-01-19,M01,I04,S04,cloudy,0,1.2874543e-06,0,low
2025-01-20,M01,I04,S04,clear,0,1.1758044e-06,0,low
2025-01-21,M01,I04,S04,clear,0,1.7788901e-06,0,low
2025-01-22,M01,I04,S04,cloudy,0,2.3430805e-06,0,low
2025-01-23,M01,I04,S04,clear,0,1.2116751e-06,0,low
2025-01-24,M01,I04,S04,cloudy,0,1.1232923e-06,0,low
2025-01-25,M01,I04,S04,white_wind,0,1.3071652e-06,0,low
2025-01-26,M01,I04,S04,clear,0,1.689944e-06,0,low
2025-01-27,M01,I04,S04,clear,0,1.4444884e-06,0,low
2025-01-28,M01,I04,S04,clear,0,2.4018473e-06,0,low
2025-01-29,M01,I04,S04,cloudy,0,7.997078e-07,0,low
2025-01-30,M01,I04,S04,clear,0,1.7088555e-06,0,low
2025-01-31,M01,I04,S04,clear,0,2.2382067e-06,0,low
2025-02-01,M01,I04,S04,clear,0,1.679166e-06,0,low
2025-02-02,M01,I04,S04,cloudy,0,1.8045065e-06,0,low
2025-02-03,M01,I04,S04,clear,0,6.1717346e-06,0,low
2025-02-04,M01,I04,S04,clear,0,1.3897433e-06,0,low
2025-02-05,M01,I04,S04,white_wind,0,2.8374525e-06,0,low
2025-02-06,M01,I04,S04,clear,0,2.4680335e-06,0,low
2025-02-07,M01,I04,S04,cloudy,0,1.267278e-06,0,low
2025-02-08,M01,I04,S04,clear,0,2.1146766e-06,0,low
2025-02-09,M01,I04,S04,clear,0,2.035582e-06,0,low
2025-02-10,M01,I04,S04,cloudy,0,8.257985e-07,0,low
2025-02-11,M01,I04,S04,clear,0,1.2389419e-06,0,low
2025-02-12,M01,I04,S04,clear,0,1.8223922e-06,0,low
2025-02-13,M01,I04,S04,clear,0,1.2992137e-06,0,low
2025-02-14,M01,I04,S04,clear,0,1.578865e-06,0,low
2025-02-15,M01,I04,S04,clear,0,1.2878841e-06,0,low
2025-02-16,M01,I04,S04,cloudy,0,2.4529313e-06,0,low
2025-02-17,M01,I04,S04,clear,0,2.9245675e-06,0,low
2025-02-18,M01,I04,S04,clear,0,1.3250354e-06,0,low
2025-02-19,M01,I04,S04,cloudy,0,6.5093406e-07,0,low
2025-02-20,M01,I04,S04,clear,0,1.1017182e-06,0,low
2025-02-21,M01,I04,S04,cloudy,0,3.7830912e-07,0,low
2025-02-22,M01,I04,S04,clear,0,1.1749212e-06,0,low
2025-02-23,M01,I04,S04,clear,0,1.588825e-06,0,low
2025-02-24,M01,I04,S04,cloudy,0,1.6073466e-06,0,low
2025-02-25,M01,I04,S04,clear,0,1.0124612e-06,0,low
2025-02-26,M01,I04,S04,cloudy,0,5.4596177e-07,0,low
2025-02-27,M01,I04,S04,cloudy,0,1.3891907e-06,0,low
2025-02-28,M01,I04,S04,clear,0,6.112797e-07,0,low
2025-03-01,M01,I04,S04,clear,0,1.7347102e-06,0,low
2025-03-02,M01,I04,S04,clear,0,1.6485594e-06,0,low
2025-03-03,M01,I04,S04,cloudy,0,2.1848998e-06,0,low
2025-03-04,M01,I04,S04,clear,0,1.2470954e-06,0,low
2025-03-05,M01,I04,S04,clear,0,1.1932152e-06,0,low
2025-03-06,M01,I04,S04,clear,0,1.8806767e-06,0,low
2025-03-07,M01,I04,S04,clear,0,1.4185895e-06,0,low
2025-03-08,M01,I04,S04,clear,0,1.3234379e-06,0,low
2025-03-09,M01,I04,S04,clear,0,2.3266032e-06,0,low
2025-03-10,M01,I04,S04,white_wind,0,1.0125964e-06,0,low
2025-03-11,M01,I04,S04,clear,0,1.646528e-06,0,low
2025-03-12,M01,I04,S04,clear,0,1.4204089e-06,0,low
2025-03-13,M01,I04,S04,clear,0,1.0280942e-06,0,low
2025-03-14,M01,I04,S04,clear,0,6.7519395e-06,0,low
2025-03-15,M01,I04,S04,clear,0,1.5396703e-06,0,low
2025-03-16,M01,I04,S04,cloudy,0,1.3656514e-06,0,low
2025-03-17,M01,I04,S04,clear,0,3.0381814e-06,0,low
2025-03-18,M01,I04,S04,clear,0,1.3371673e-06,0,low
2025-03-19,M01,I04,S04,cloudy,0,1.6841761e-06,0,low
2025-03-20,M01,I04,S04,clear,0,1.7362892e-06,0,low
2025-03-21,M01,I04,S04,clear,0,3.5029686e-06,0,low
2025-03-22,M01,I04,S04,clear,0,1.7914064e-06,0,low
2025-03-23,M01,I04,S04,clear,0,1.9623367e-06,0,low
2025-03-24,M01,I04,S04,clear,0,1.6705105e-06,0,low
2025-03-25,M01,I04,S04,clear,0,2.6696082e-06,0,low
2025-03-26,M01,I04,S04,clear,0,6.8356217e-06,0,low
2025-03-27,M01,I04,S04,clear,0,1.9515867e-06,0,low
2025-03-28,M01,I04,S04,clear,0,2.4888234e-06,0,low
2025-03-29,M01,I04,S04,clear,0,2.5679617e-06,0,low
2025-03-30,M01,I04,S04,cloudy,0,1.2161495e-06,0,low
2025-03-31,M01,I04,S04,clear,0,1.4668091e-06,0,low
2025-04-01,M01,I04,S04,clear,0,1.3341702e-06,0,low
2025-04-02,M01,I04,S04,clear,0,2.5248723e-06,0,low
2025-04-03,M01,I04,S04,clear,0,1.8588e-06,0,low
2025-04-04,M01,I04,S04,clear,0,2.0749937e-06,0,low
2025-04-05,M01,I04,S04,clear,0,3.204411e-06,0,low
2025-04-06,M01,I04,S04,cloudy,0,1.1061611e-06,0,low
2025-04-07,M01,I04,S04,clear,0,5.013248e-06,0,low
2025-04-08,M01,I04,S04,clear,0,1.0612525e-06,0,low
2025-04-09,M01,I04,S04,clear,0,2.5280215e-06,0,low
2025-04-10,M01,I04,S04,clear,0,1.2300039e-06,0,low
2025-04-11,M01,I04,S04,clear,0,1.9141864e-06,0,low
2025-04-12,M01,I04,S04,clear,0,1.4188345e-06,0,low
2025-04-13,M01,I04,S04,clear,0,1.7827556e-06,0,low
2025-04-14,M01,I04,S04,clear,0,2.1893134e-06,0,low
2025-04-15,M01,I04,S04,clear,0,2.7529427e-06,0,low
2025-04-16,M01,I04,S04,cloudy,0,1.4817263e-06,0,low
2025-04-17,M01,I04,S04,clear,0,1.6713758e-06,0,low
2025-04-18,M01,I04,S04,clear,0,3.2869523e-06,0,low
2025-04-19,M01,I04,S04,clear,0,1.5858064e-06,0,low
2025-04-20,M01,I04,S04,cloudy,0,2.0672276e-06,0,low
2025-04-21,M01,I04,S04,cloudy,0,6.352964e-07,0,low
2025-04-22,M01,I04,S04,clear,0,1.3236273e-06,0,low
2025-04-23,M01,I04,S04,clear,0,9.4779085e-07,0,low
2025-04-24,M01,I04,S04,clear,0,9.009845e-07,0,low
2025-04-25,M01,I04,S04,cloudy,0,2.24487e-06,0,low
2025-04-26,M01,I04,S04,clear,0,1.0477809e-06,0,low
2025-04-27,M01,I04,S04,clear,0,1.0418235e-06,0,low
2025-04-28,M01,I04,S04,cloudy,0,1.9298454e-06,0,low
2025-04-29,M01,I04,S04,clear,0,1.0364838e-06,0,low
2025-04-30,M01,I04,S04,clear,0,1.5201603e-06,0,low
2025-05-01,M01,I04,S04,clear,0,1.9084575e-06,0,low
2025-05-02,M01,I04,S04,clear,0,1.2746084e-06,0,low
2025-05-03,M01,I04,S04,cloudy,0,5.5133484e-07,0,low
2025-05-04,M01,I04,S04,clear,0,1.5399523e-06,0,low
2025-05-05,M01,I04,S04,clear,0,2.4254316e-06,0,low
2025-05-06,M01,I04,S04,clear,0,8.7622396e-07,0,low
2025-05-07,M01,I04,S04,clear,0,8.2245907e-07,0,low
2025-05-08,M01,I04,S04,clear,0,6.4700464e-07,0,low
2025-05-09,M01,I04,S04,clear,0,4.2268907e-06,0,low
2025-05-10,M01,I04,S04,clear,0,7.7770454e-07,0,low
2025-05-11,M01,I04,S04,cloudy,0,1.065962e-06,0,low
2025-05-12,M01,I04,S04,clear,0,1.8879457e-06,0,low
2025-05-13,M01,I04,S04,clear,0,1.4436579e-06,0,low
2025-05-14,M01,I04,S04,clear,0,1.0400048e-06,0,low
2025-05-15,M01,I04,S04,clear,0,1.4715336e-06,0,low
2025-05-16,M01,I04,S04,clear,0,2.1488343e-06,0,low
2025-05-17,M01,I04,S04,clear,0,9.5285884e-07,0,low
2025-05-18,M01,I04,S04,clear,0,1.0113398e-06,0,low
2025-05-19,M01,I04,S04,clear,0,5.0400977e-06,0,low
2025-05-20,M01,I04,S04,clear,0,1.5990108e-06,0,low
2025-05-21,M01,I04,S04,clear,0,8.807933e-07,0,low
2025-05-22,M01,I04,S04,clear,0,9.209479e-07,0,low
2025-05-23,M01,I04,S04,cloudy,0,2.3182931e-06,0,low
2025-05-24,M01,I04,S04,cloudy,0,4.8995133e-07,0,low
2025-05-25,M01,I04,S04,clear,0,1.0556463e-06,0,low
2025-05-26,M01,I04,S04,clear,0,4.2486295e-06,0,low
2025-05-27,M01,I04,S04,cloudy,0,6.1755225e-07,0,low
2025-05-28,M01,I04,S04,clear,0,8.685217e-07,0,low
2025-05-29,M01,I04,S04,clear,0,1.8605698e-06,0,low
2025-05-30,M01,I04,S04,cloudy,0,1.2919805e-06,0,low
2025-05-31,M01,I04,S04,clear,0,1.1444362e-06,0,low
2025-06-01,M01,I04,S04,cloudy,0,1.9974957e-06,0,low
2025-06-02,M01,I04,S04,clear,0,2.9696935e-06,0,low
2025-06-03,M01,I04,S04,clear,0,2.0076175e-06,0,low
2025-06-04,M01,I04,S04,clear,0,2.4405413e-06,0,low
2025-06-05,M01,I04,S04,cloudy,0,2.7509088e-06,0,low
2025-06-06,M01,I04,S04,clear,0,1.4512791e-06,0,low
2025-06-07,M01,I04,S04,clear,0,1.4383602e-06,0,low
2025-06-08,M01,I04,S04,clear,0,1.8744062e-06,0,low
2025-06-09,M01,I04,S04,white_wind,0,5.2083997e-06,0,low
2025-06-10,M01,I04,S04,cloudy,0,6.42915e-07,0,low
2025-06-11,M01,I04,S04,cloudy,0,8.208465e-07,0,low
2025-06-12,M01,I04,S04,cloudy,0,1.0401814e-06,0,low
2025-06-13,M01,I04,S04,clear,0,1.0726804e-06,0,low
2025-06-14,M01,I04,S04,cloudy,0,6.97646e-07,0,low
2025-06-15,M01,I04,S04,clear,0,1.5621472e-06,0,low
2025-06-16,M01,I04,S04,clear,0,1.2557083e-06,0,low
2025-06-17,M01,I04,S04,cloudy,0,1.3089091e-06,0,low
2025-06-18,M01,I04,S04,clear,0,8.841783e-07,0,low
2025-06-19,M01,I04,S04,cloudy,0,5.774078e-07,0,low
2025-06-20,M01,I04,S04,clear,0,9.2737645e-07,0,low
2025-06-21,M01,I04,S04,clear,0,1.1351133e-06,0,low
2025-06-22,M01,I04,S04,clear,0,1.6773238e-06,0,low
2025-06-23,M01,I04,S04,clear,0,2.8049487e-06,0,low
2025-06-24,M01,I04,S04,clear,0,2.6896582e-06,0,low
2025-06-25,M01,I04,S04,clear,0,1.014905e-06,0,low
2025-06-26,M01,I04,S04,clear,0,4.787578e-07,0,low
2025-06-27,M01,I04,S04,white_wind,0,2.2140114e-06,0,low
2025-06-28,M01,I04,S04,clear,0,2.505011e-06,0,low
2025-06-29,M01,I04,S04,cloudy,0,1.9616125e-06,0,low
2025-06-30,M01,I04,S04,clear,0,5.870647e-06,0,low
2025-07-01,M01,I04,S04,clear,0,8.9614366e-07,0,low
2025-07-02,M01,I04,S04,clear,0,1.1417414e-06,0,low
2025-07-03,M01,I04,S04,cloudy,0,1.0685147e-06,0,low
2025-07-04,M01,I04,S04,clear,0,1.3493924e-06,0,low
2025-07-05,M01,I04,S04,cloudy,0,1.2281977e-06,0,low
2025-07-06,M01,I04,S04,clear,0,1.2062458e-06,0,low
2025-07-07,M01,I04,S04,cloudy,0,2.1878648e-06,0,low
2025-07-08,M01,I04,S04,white_wind,0,1.5773553e-06,0,low
2025-07-09,M01,I04,S04,clear,0,8.4506746e-07,0,low
2025-07-10,M01,I04,S04,cloudy,0,5.5252383e-07,0,low
2025-07-11,M01,I04,S04,cloudy,0,8.435786e-07,0,low
2025-07-12,M01,I04,S04,clear,0,8.4458156e-07,0,low
2025-07-13,M01,I04,S04,cloudy,0,1.9062384e-06,0,low
2025-07-14,M01,I04,S04,clear,0,4.5755067e-07,0,low
2025-07-15,M01,I04,S04,clear,0,1.6424502e-06,0,low
2025-07-16,M01,I04,S04,clear,0,1.3996978e-06,0,low
2025-07-17,M01,I04,S04,clear,0,1.603317e-06,0,low
2025-07-18,M01,I04,S04,cloudy,0,1.0355669e-06,0,low
2025-07-19,M01,I04,S04,clear,0,7.509129e-07,0,low
2025-07-20,M01,I04,S04,cloudy,0,1.178828e-06,0,low
2025-07-21,M01,I04,S04,cloudy,0,1.1847721e-06,0,low
2025-07-22,M01,I04,S04,cloudy,0,1.3033015e-06,0,low
2025-07-23,M01,I04,S04,cloudy,0,1.5140822e-06,0,low
2025-07-24,M01,I04,S04,white_wind,0,4.1137528e-06,0,low
2025-07-25,M01,I04,S04,white_wind,0,2.4615103e-06,0,low
2025-07-26,M01,I04,S04,cloudy,0,6.4893266e-07,0,low
2025-07-27,M01,I04,S04,clear,0,2.8842308e-06,0,low
2025-07-28,M01,I04,S04,white_wind,0,3.8493745e-06,0,low
2025-07-29,M01,I04,S04,clear,0,1.91653e-06,0,low
2025-07-30,M01,I04,S04,white_wind,0,3.5932721e-06,0,low
2025-07-31,M01,I04,S04,white_wind,0,3.14951e-06,0,low
2025-08-01,M01,I04,S04,white_wind,0,3.0424462e-06,0,low
2025-08-02,M01,I04,S04,cloudy,0,1.786677e-06,0,low
2025-08-03,M01,I04,S04,cloudy,0,3.3716362e-06,0,low
2025-08-04,M01,I04,S04,cloudy,0,2.3246093e-06,0,low
2025-08-05,M01,I04,S04,cloudy,0,3.3664505e-06,0,low
2025-08-06,M01,I04,S04,white_wind,0,2.1490105e-06,0,low
2025-08-07,M01,I04,S04,white_wind,0,2.2867328e-06,0,low
2025-08-08,M01,I04,S04,cloudy,0,1.0739496e-06,0,low
2025-08-09,M01,I04,S04,cloudy,0,1.1135394e-06,0,low
2025-08-10,M01,I04,S04,white_wind,0,3.5458627e-06,0,low
2025-08-11,M01,I04,S04,white_wind,0,1.4046401e-06,0,low
2025-08-12,M01,I04,S04,clear,0,4.6135744e-07,0,low
2025-08-13,M01,I04,S04,cloudy,0,1.5471977e-06,0,low
2025-08-14,M01,I04,S04,white_wind,0,1.0574852e-06,0,low
2025-08-15,M01,I04,S04,cloudy,0,7.770328e-07,0,low
2025-08-16,M01,I04,S04,white_wind,0,1.3508808e-06,0,low
2025-08-17,M01,I04,S04,white_wind,0,2.489481e-06,0,low
2025-08-18,M01,I04,S04,clear,0,1.1873296e-06,0,low
2025-08-19,M01,I04,S04,cloudy,0,2.156897e-06,0,low
2025-08-20,M01,I04,S04,white_wind,0,2.5685397e-06,0,low
2025-08-21,M01,I04,S04,cloudy,0,1.0606141e-06,0,low
2025-08-22,M01,I04,S04,white_wind,0,2.7480664e-06,0,low
2025-08-23,M01,I04,S04,white_wind,0,1.9338138e-06,0,low
2025-08-24,M01,I04,S04,white_wind,0,2.442504e-06,0,low
2025-08-25,M01,I04,S04,cloudy,0,2.035778e-06,0,low
2025-08-26,M01,I04,S04,white_wind,0,3.1216196e-06,0,low
2025-08-27,M01,I04,S04,white_wind,0,1.6178626e-06,0,low
2025-08-28,M01,I04,S04,cloudy,0,1.070957e-06,0,low
2025-08-29,M01,I04,S04,cloudy,0,1.1895454e-06,0,low
2025-08-30,M01,I04,S04,cloudy,0,1.1784751e-06,0,low
2025-08-31,M01,I04,S04,cloudy,0,3.185274e-06,0,low
2025-09-01,M01,I04,S04,white_wind,0,3.2228363e-06,0,low
2025-09-02,M01,I04,S04,white_wind,0,1.7368887e-06,0,low
2025-09-03,M01,I04,S04,cloudy,0,8.989769e-07,0,low
2025-09-04,M01,I04,S04,white_wind,0,4.0139194e-06,0,low
2025-09-05,M01,I04,S04,white_wind,0,2.8163568e-06,0,low
2025-09-06,M01,I04,S04,cloudy,0,1.2183656e-06,0,low
2025-09-07,M01,I04,S04,cloudy,0,1.5096314e-06,0,low
2025-09-08,M01,I04,S04,cloudy,0,1.8416331e-06,0,low
2025-09-09,M01,I04,S04,white_wind,0,2.5918248e-06,0,low
2025-09-10,M01,I04,S04,white_wind,0,1.2605965e-06,0,low
2025-09-11,M01,I04,S04,cloudy,0,7.203245e-07,0,low
2025-09-12,M01,I04,S04,white_wind,0,2.389706e-06,0,low
2025-09-13,M01,I04,S04,white_wind,0,1.2509093e-06,0,low
2025-09-14,M01,I04,S04,cloudy,0,1.2957366e-06,0,low
2025-09-15,M01,I04,S04,cloudy,0,2.8862505e-06,0,low
2025-09-16,M01,I04,S04,white_wind,0,1.2298668e-06,0,low
2025-09-17,M01,I04,S04,cloudy,0,1.3272842e-06,0,low
2025-09-18,M01,I04,S04,white_wind,0,3.0396477e-06,0,low
2025-09-19,M01,I04,S04,white_wind,0,2.4061642e-06,0,low
2025-09-20,M01,I04,S04,white_wind,0,2.3948162e-06,0,low
2025-09-21,M01,I04,S04,white_wind,0,6.853422e-06,0,low
2025-09-22,M01,I04,S04,white_wind,0,2.03382e-06,0,low
2025-09-23,M01,I04,S04,cloudy,0,1.1063721e-06,0,low
2025-09-24,M01,I04,S04,white_wind,0,1.8196187e-06,0,low
2025-09-25,M01,I04,S04,clear,0,9.65936e-07,0,low
2025-09-26,M01,I04,S04,cloudy,0,2.0027182e-06,0,low
2025-09-27,M01,I04,S04,white_wind,0,3.3345202e-06,0,low
2025-09-28,M01,I04,S04,white_wind,0,4.1680637e-06,0,low
2025-09-29,M01,I04,S04,white_wind,0,2.0670795e-06,0,low
2025-09-30,M01,I04,S04,cloudy,0,1.4141483e-06,0,low
2025-10-01,M01,I04,S04,cloudy,0,1.8041743e-06,0,low
2025-10-02,M01,I04,S04,white_wind,0,3.353601e-06,0,low
2025-10-03,M01,I04,S04,cloudy,0,1.5197428e-06,0,low
2025-10-04,M01,I04,S04,white_wind,0,3.4421446e-06,0,low
2025-10-05,M01,I04,S04,white_wind,0,2.9326557e-06,0,low
2025-10-06,M01,I04,S04,white_wind,0,2.707315e-06,0,low
2025-10-07,M01,I04,S04,cloudy,0,6.125887e-07,0,low
2025-10-08,M01,I04,S04,white_wind,0,2.7607778e-06,0,low
2025-10-09,M01,I04,S04,cloudy,0,1.4407257e-06,0,low
2025-10-10,M01,I04,S04,cloudy,0,7.651291e-07,0,low
2025-10-11,M01,I04,S04,white_wind,0,1.804171e-06,0,low
2025-10-12,M01,I04,S04,cloudy,0,7.007012e-07,0,low
2025-10-13,M01,I04,S04,white_wind,0,1.3819536e-06,0,low
2025-10-14,M01,I04,S04,white_wind,0,7.288113e-07,0,low
2025-10-15,M01,I04,S04,white_wind,0,1.4140821e-06,0,low
2025-10-16,M01,I04,S04,cloudy,0,8.3551447e-07,0,low
2025-10-17,M01,I04,S04,cloudy,0,1.3509994e-06,0,low
2025-10-18,M01,I04,S04,white_wind,0,1.4901394e-06,0,low
2025-10-19,M01,I04,S04,cloudy,0,1.0276374e-06,0,low
2025-10-20,M01,I04,S04,white_wind,0,2.776427e-06,0,low
2025-10-21,M01,I04,S04,white_wind,0,1.3213772e-06,0,low
2025-10-22,M01,I04,S04,cloudy,0,1.7337477e-06,0,low
2025-10-23,M01,I04,S04,white_wind,0,2.1063881e-06,0,low
2025-10-24,M01,I04,S04,white_wind,0,1.5216369e-06,0,low
2025-10-25,M01,I04,S04,cloudy,0,6.668568e-07,0,low
2025-10-26,M01,I04,S04,white_wind,0,2.1113376e-06,0,low
2025-10-27,M01,I04,S04,cloudy,0,6.064191e-07,0,low
2025-10-28,M01,I04,S04,white_wind,0,9.662788e-07,0,low
2025-10-29,M01,I04,S04,white_wind,0,1.6864198e-06,0,low
2025-10-30,M01,I04,S04,white_wind,0,1.333903e-06,0,low
2025-10-31,M01,I04,S04,white_wind,0,1.8422058e-06,0,low
2025-11-01,M01,I04,S04,clear,0,1.2983021e-06,0,low
2025-11-02,M01,I04,S04,white_wind,0,4.0781483e-06,0,low
2025-11-03,M01,I04,S04,cloudy,0,5.7638556e-07,0,low
2025-11-04,M01,I04,S04,cloudy,0,1.900495e-06,0,low
2025-11-05,M01,I04,S04,cloudy,0,1.065956e-06,0,low
2025-11-06,M01,I04,S04,white_wind,0,3.5055918e-06,0,low
2025-11-07,M01,I04,S04,white_wind,0,1.8828806e-06,0,low
2025-11-08,M01,I04,S04,white_wind,0,1.2325391e-06,0,low
2025-11-09,M01,I04,S04,white_wind,0,3.7627763e-06,0,low
2025-11-10,M01,I04,S04,white_wind,0,1.6658365e-06,0,low
2025-11-11,M01,I04,S04,cloudy,0,6.0427504e-07,0,low
2025-11-12,M01,I04,S04,white_wind,0,2.5641295e-06,0,low
2025-11-13,M01,I04,S04,cloudy,0,1.4366124e-06,0,low
2025-11-14,M01,I04,S04,cloudy,0,7.992602e-07,0,low
2025-11-15,M01,I04,S04,cloudy,0,8.561524e-07,0,low
2025-11-16,M01,I04,S04,cloudy,0,2.8984812e-06,0,low
2025-11-17,M01,I04,S04,cloudy,0,5.4850597e-07,0,low
2025-11-18,M01,I04,S04,clear,0,1.791111e-06,0,low
2025-11-19,M01,I04,S04,white_wind,0,1.8353476e-06,0,low
2025-11-20,M01,I04,S04,cloudy,0,9.654221e-07,0,low
2025-11-21,M01,I04,S04,cloudy,0,1.586431e-06,0,low
2025-11-22,M01,I04,S04,cloudy,0,5.5646984e-07,0,low
2025-11-23,M01,I04,S04,cloudy,0,2.6439395e-06,0,low
2025-11-24,M01,I04,S04,cloudy,0,8.9763796e-07,0,low
2025-11-25,M01,I04,S04,cloudy,0,9.107108e-07,0,low
2025-11-26,M01,I04,S04,white_wind,0,3.6412462e-06,0,low
2025-11-27,M01,I04,S04,cloudy,0,4.252762e-07,0,low
2025-11-28,M01,I04,S04,cloudy,0,8.069414e-07,0,low
2025-11-29,M01,I04,S04,white_wind,0,1.8109629e-06,0,low
2025-11-30,M01,I04,S04,cloudy,0,1.1912618e-06,0,low
2025-12-01,M01,I04,S04,cloudy,0,6.531864e-07,0,low
2025-12-02,M01,I04,S04,cloudy,0,1.5051562e-06,0,low
2025-12-03,M01,I04,S04,clear,0,7.746201e-07,0,low
2025-12-04,M01,I04,S04,white_wind,0,1.2931418e-06,0,low
2025-12-05,M01,I04,S04,white_wind,0,1.975859e-06,0,low
2025-12-06,M01,I04,S04,cloudy,0,1.1908586e-06,0,low
2025-12-07,M01,I04,S04,white_wind,0,2.122095e-06,0,low
2025-12-08,M01,I04,S04,cloudy,0,1.5301556e-06,0,low
2025-12-09,M01,I04,S04,cloudy,0,7.7391275e-07,0,low
2025-12-10,M01,I04,S04,clear,0,5.1046385e-07,0,low
2025-12-11,M01,I04,S04,cloudy,0,9.045919e-07,0,low
2025-12-12,M01,I04,S04,cloudy,0,6.092398e-07,0,low
2025-12-13,M01,I04,S04,clear,0,9.273136e-07,0,low
2025-12-14,M01,I04,S04,white_wind,0,1.1332464e-06,0,low
2025-12-15,M01,I04,S04,cloudy,0,4.3844548e-07,0,low
2025-12-16,M01,I04,S04,cloudy,0,8.993817e-07,0,low
2025-12-17,M01,I04,S04,cloudy,0,1.4792807e-06,0,low
2025-12-18,M01,I04,S04,cloudy,0,8.5736326e-07,0,low
2025-12-19,M01,I04,S04,cloudy,0,9.7977e-07,0,low
2025-12-20,M01,I04,S04,cloudy,0,8.615327e-07,0,low
2025-12-21,M01,I04,S04,white_wind,0,2.0634282e-06,0,low
2025-12-22,M01,I04,S04,clear,0,4.2040742e-07,0,low
2025-12-23,M01,I04,S04,cloudy,0,7.483571e-07,0,low
2025-12-24,M01,I04,S04,clear,0,1.3929822e-06,0,low
2025-12-25,M01,I04,S04,clear,0,1.0827207e-06,0,low
2025-12-26,M01,I04,S04,cloudy,0,1.5276784e-06,0,low
2025-12-27,M01,I04,S04,clear,0,1.1037943e-06,0,low
2025-12-28,M01,I04,S04,cloudy,0,2.817778e-06,0,low
2025-12-29,M01,I04,S04,cloudy,0,7.8447044e-07,0,low
2025-12-30,M01,I04,S04,clear,0,9.2799127e-07,0,low
2024-01-01,M01,I05,S04,cloudy,0,5.5578685e-06,0,low
2024-01-02,M01,I05,S04,cloudy,0,6.7212754e-06,0,low
2024-01-03,M01,I05,S04,cloudy,0,6.147351e-06,0,low
2024-01-04,M01,I05,S04,cloudy,0,4.830878e-06,0,low
2024-01-05,M01,I05,S04,cloudy,0,1.188973e-05,0,low
2024-01-06,M01,I05,S04,cloudy,0,3.928142e-06,0,low
2024-01-07,M01,I05,S04,cloudy,0,4.8353622e-06,0,low
2024-01-08,M01,I05,S04,clear,0,7.6829465e-06,0,low
2024-01-09,M01,I05,S04,cloudy,0,4.8016836e-06,0,low
2024-01-10,M01,I05,S04,cloudy,0,2.7320978e-06,0,low
2024-01-11,M01,I05,S04,clear,0,5.620723e-06,0,low
2024-01-12,M01,I05,S04,cloudy,0,8.1242515e-06,0,low
2024-01-13,M01,I05,S04,cloudy,0,2.3753187e-06,0,low
2024-01-14,M01,I05,S04,clear,0,6.8078293e-06,0,low
2024-01-15,M01,I05,S04,cloudy,0,5.9368012e-06,0,low
2024-01-16,M01,I05,S04,clear,0,5.497599e-06,0,low
2024-01-17,M01,I05,S04,white_wind,0,7.2006746e-06,0,low
2024-01-18,M01,I05,S04,clear,0,5.9253866e-06,0,low
2024-01-19,M01,I05,S04,clear,0,1.1827406e-05,0,low
2024-01-20,M01,I05,S04,cloudy,0,3.5138457e-06,0,low
2024-01-21,M01,I05,S04,clear,0,6.0409575e-06,0,low
2024-01-22,M01,I05,S04,cloudy,0,4.8869274e-06,0,low
2024-01-23,M01,I05,S04,cloudy,0,2.726153e-06,0,low
2024-01-24,M01,I05,S04,clear,0,4.9793557e-06,0,low
2024-01-25,M01,I05,S04,clear,0,7.49045e-06,0,low
2024-01-26,M01,I05,S04,cloudy,0,3.566098e-06,0,low
2024-01-27,M01,I05,S04,cloudy,0,2.15621e-06,0,low
2024-01-28,M01,I05,S04,clear,0,3.470071e-06,0,low
2024-01-29,M01,I05,S04,clear,0,3.406227e-06,0,low
2024-01-30,M01,I05,S04,cloudy,0,4.131043e-06,0,low
2024-01-31,M01,I05,S04,clear,0,2.9337607e-06,0,low
2024-02-01,M01,I05,S04,clear,0,6.3996126e-06,0,low
2024-02-02,M01,I05,S04,clear,0,8.5031525e-06,0,low
2024-02-03,M01,I05,S04,clear,0,2.7199387e-06,0,low
2024-02-04,M01,I05,S04,clear,0,8.18182e-06,0,low
2024-02-05,M01,I05,S04,clear,0,6.1704695e-06,0,low
2024-02-06,M01,I05,S04,clear,0,3.7123086e-06,0,low
2024-02-07,M01,I05,S04,clear,0,9.2658765e-06,0,low
